City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,Brigg,53.552,-0.4921,47.53,90,75,20.71,GB,2022-01-19 07:43:26
293,Sribne,50.6638,32.9187,17.56,87,92,9.89,UA,2022-01-19 07:43:26
294,Svetlyy,54.675,20.1347,39.25,89,100,14.83,RU,2022-01-19 07:43:26
295,Cabo San Lucas,22.8909,-109.9124,73.51,59,42,7.85,MX,2022-01-19 07:40:14
296,Vrises,35.492,23.8899,51.19,62,45,14.88,GR,2022-01-19 07:43:27
297,Hualmay,-11.0964,-77.6139,70.99,84,100,5.37,PE,2022-01-19 07:43:27
298,Gogrial,8.5332,28.1004,80.58,18,77,8.5,SS,2022-01-19 07:43:27
299,Mukhtolovo,55.4644,43.1953,9.79,94,82,3.24,RU,2022-01-19 07:43:28
300,Katobu,-4.9408,122.5276,74.5,95,100,5.41,ID,2022-01-19 07:43:28
301,Grevena,40.0845,21.4274,29.59,40,0,2.55,GR,2022-01-19 07:43:28
302,Hereford,52.0568,-2.7148,47.12,94,100,1.01,GB,2022-01-19 07:43:29
303,Malazgirt,39.1427,42.5401,21.54,82,100,3.38,TR,2022-01-19 07:43:29
304,Champerico,14.3,-91.9167,74.28,80,11,5.88,GT,2022-01-19 07:43:29
305,Anisoc,1.8658,10.7689,76.19,83,100,1.05,GQ,2022-01-19 07:43:30
306,East London,-33.0153,27.9116,76.14,57,0,12.66,ZA,2022-01-19 07:43:30
307,Thongwa,16.7619,96.5278,87.96,37,35,6.91,MM,2022-01-19 07:43:30
308,Ixtapa,20.7,-105.2,69.22,92,8,3.58,MX,2022-01-19 07:43:31
309,Son La,21.3167,103.9,68.0,60,100,4.23,VN,2022-01-19 07:43:31
310,Scottsbluff,41.8666,-103.6672,27.03,79,100,7.0,US,2022-01-19 07:43:31
311,Moissala,8.3404,17.7663,76.8,15,40,7.78,TD,2022-01-19 07:43:32
312,Tecoanapa,16.5167,-98.75,73.04,79,3,4.34,MX,2022-01-19 07:43:32
313,Mitsamiouli,-11.3847,43.2844,75.49,88,75,6.91,KM,2022-01-19 07:43:32
314,Dubbo,-32.25,148.6167,69.93,68,75,19.57,AU,2022-01-19 07:43:33
315,Cilegon,-6.0174,106.0538,85.89,69,64,10.58,ID,2022-01-19 07:43:33
316,Soroca,48.1558,28.2975,24.4,75,86,11.14,MD,2022-01-19 07:43:33
317,Umm Lajj,25.0213,37.2685,63.95,50,93,9.55,SA,2022-01-19 07:43:33
318,Vuktyl,63.8567,57.3094,8.96,96,99,7.02,RU,2022-01-19 07:43:34
319,Cesme,38.3228,26.3064,42.51,49,40,17.27,TR,2022-01-19 07:44:34
320,Nanortalik,60.1432,-45.2371,33.98,86,100,26.6,GL,2022-01-19 07:44:34
321,Jieshi,22.8134,115.8257,69.94,66,0,11.1,CN,2022-01-19 07:44:35
322,Kondinskoye,59.6481,67.41,21.15,94,100,10.33,RU,2022-01-19 07:44:35
323,Rayevskaya,44.8319,37.5556,27.52,70,99,11.7,RU,2022-01-19 07:44:35
324,Catamarca,-28.4696,-65.7852,65.59,97,100,1.01,AR,2022-01-19 07:40:44
325,Oriximina,-1.7656,-55.8661,73.24,93,89,3.33,BR,2022-01-19 07:44:36
326,Nalut,30.3333,10.85,45.82,63,0,7.31,LY,2022-01-19 07:44:36
327,Tsabong,-26.0217,22.401,83.48,46,100,9.22,BW,2022-01-19 07:44:37
328,Omboue,-1.5746,9.2618,80.46,76,38,4.63,GA,2022-01-19 07:44:37
329,Porto Santo,33.072,-16.3415,65.3,72,20,21.85,PT,2022-01-19 07:44:37
330,Kununurra,-15.7667,128.7333,96.78,46,40,6.91,AU,2022-01-19 07:44:38
331,Kinel-Cherkassy,53.4706,51.4743,27.37,95,100,15.77,RU,2022-01-19 07:44:38
332,Geraldton,-28.7667,114.6,109.81,9,0,11.5,AU,2022-01-19 07:44:39
333,Souillac,-20.5167,57.5167,86.38,74,75,10.36,MU,2022-01-19 07:44:39
334,Boda,4.3189,17.4695,82.71,17,20,10.74,CF,2022-01-19 07:44:39
335,Canton,23.1167,113.25,69.01,33,0,5.44,CN,2022-01-19 07:40:09
336,Los Llanos De Aridane,28.6585,-17.9182,64.13,47,0,5.99,ES,2022-01-19 07:44:40
337,Aykhal,66.0,111.5,-6.59,100,100,8.19,RU,2022-01-19 07:44:40
338,Sao Paulo De Olivenca,-3.3783,-68.8725,71.87,99,100,1.83,BR,2022-01-19 07:44:40
339,Nchelenge,-9.3451,28.734,68.31,89,100,7.47,ZM,2022-01-19 07:44:41
340,Port Elizabeth,-33.918,25.5701,74.1,56,20,16.11,ZA,2022-01-19 07:44:41
341,Vardo,70.3705,31.1107,35.35,80,0,6.91,NO,2022-01-19 07:44:41
342,Terenos,-20.4422,-54.8603,76.71,83,75,5.75,BR,2022-01-19 07:44:42
343,Mackay,-21.15,149.2,86.68,62,100,11.5,AU,2022-01-19 07:44:42
344,Youkounkoun,12.5333,-13.1333,71.67,18,0,4.12,GN,2022-01-19 07:44:42
345,Khasan,42.4308,130.6434,16.77,61,100,19.15,RU,2022-01-19 07:44:42
346,Lalmohan,22.3384,90.7419,72.64,45,0,3.78,BD,2022-01-19 07:44:43
347,Saint Anthony,45.0205,-93.218,10.24,71,75,5.99,US,2022-01-19 07:44:43
348,Salinas,36.6777,-121.6555,53.51,82,40,5.75,US,2022-01-19 07:44:43
349,Talnakh,69.4865,88.3972,5.29,95,100,15.84,RU,2022-01-19 07:44:44
350,Evensk,61.95,159.2333,3.61,60,0,11.77,RU,2022-01-19 07:44:44
351,Norman Wells,65.282,-126.8329,-14.76,70,75,4.61,CA,2022-01-19 07:44:44
352,Chaoyang,41.5703,120.4586,15.57,41,5,11.95,CN,2022-01-19 07:44:45
353,Bandundu,-3.3167,17.3667,78.51,81,99,1.48,CD,2022-01-19 07:44:45
354,Acapulco,16.8634,-99.8901,73.56,84,0,4.45,MX,2022-01-19 07:40:03
355,Tongliao,43.6125,122.2653,0.16,93,6,3.65,CN,2022-01-19 07:44:45
356,Saint George,37.1041,-113.5841,41.54,75,0,4.61,US,2022-01-19 07:44:43
357,Bismarck,46.8083,-100.7837,-2.36,72,0,18.41,US,2022-01-19 07:44:46
358,Sao Felix Do Xingu,-6.6447,-51.995,71.19,100,100,1.14,BR,2022-01-19 07:44:46
359,Santa Rosa,14.3122,121.1114,85.08,68,53,13.51,PH,2022-01-19 07:44:47
360,Muncie,40.1934,-85.3864,43.56,77,0,16.11,US,2022-01-19 07:44:47
361,Loanda,-8.8368,13.2343,75.2,78,20,9.22,AO,2022-01-19 07:42:25
362,Linxia,35.6003,103.2064,45.19,18,0,4.59,CN,2022-01-19 07:44:47
363,Clyde River,70.4692,-68.5914,-5.57,84,100,35.68,CA,2022-01-19 07:44:48
364,Lansdale,40.2415,-75.2838,29.53,79,0,0.0,US,2022-01-19 07:41:15
365,Newtownards,54.5924,-5.6909,46.35,79,75,8.01,GB,2022-01-19 07:45:48
366,Swiecie,53.4095,18.4474,37.8,92,100,10.2,PL,2022-01-19 07:45:48
367,Canico,32.6333,-16.85,66.0,91,75,1.01,PT,2022-01-19 07:45:49
368,Camacha,33.0833,-16.3333,62.53,72,20,21.85,PT,2022-01-19 07:45:49
369,Avera,33.194,-82.5271,39.07,69,29,5.84,US,2022-01-19 07:45:49
370,Pisco,-13.7,-76.2167,69.03,83,0,0.0,PE,2022-01-19 07:44:50
371,Goderich,43.7501,-81.7165,34.92,75,100,20.71,CA,2022-01-19 07:45:50
372,Amahai,-3.3333,128.9167,80.89,82,100,3.15,ID,2022-01-19 07:45:50
373,Hervey Bay,-25.2986,152.8535,84.31,61,15,3.0,AU,2022-01-19 07:45:51
374,Semnan,35.5729,53.3971,37.24,30,0,2.3,IR,2022-01-19 07:45:51
375,Ikornnes,62.3873,6.557,44.11,91,100,5.99,NO,2022-01-19 07:45:51
376,Pedasi,7.5333,-80.0333,76.06,81,23,20.36,PA,2022-01-19 07:45:52
377,Udachnyy,66.4167,112.4,-4.56,76,86,7.2,RU,2022-01-19 07:45:52
378,Kesova Gora,57.5836,37.2922,13.24,91,45,7.87,RU,2022-01-19 07:45:52
379,Tucuman,-26.8241,-65.2226,64.4,100,100,4.61,AR,2022-01-19 07:45:53
380,Seoul,37.5683,126.9778,29.68,83,75,5.75,KR,2022-01-19 07:45:53
381,Bilibino,68.0546,166.4372,-32.33,85,5,2.06,RU,2022-01-19 07:45:53
382,Vanimo,-2.6741,141.3028,79.38,82,100,8.63,PG,2022-01-19 07:45:54
383,Narasingapuram,13.6167,79.3333,83.08,45,6,7.7,IN,2022-01-19 07:45:54
384,Carutapera,-1.195,-46.02,73.85,94,99,3.85,BR,2022-01-19 07:45:54
385,Tarko-Sale,64.9225,77.785,13.95,94,99,13.58,RU,2022-01-19 07:45:55
386,Taoudenni,22.6783,-3.9836,55.6,21,47,9.28,ML,2022-01-19 07:45:55
387,Muli,2.9167,73.5667,82.09,76,47,11.68,MV,2022-01-19 07:45:55
388,Narsaq,60.9167,-46.05,26.82,87,100,11.21,GL,2022-01-19 07:45:56
389,La Grande,45.3246,-118.0877,38.05,88,97,2.48,US,2022-01-19 07:45:56
390,Cayenne,4.9333,-52.3333,73.44,92,75,1.99,GF,2022-01-19 07:45:56
391,Fare,-16.7,-151.0167,78.55,75,100,15.99,PF,2022-01-19 07:45:57
392,Huarmey,-10.0681,-78.1522,71.42,84,99,5.26,PE,2022-01-19 07:45:57
393,Nuuk,64.1835,-51.7216,35.28,81,100,55.48,GL,2022-01-19 07:45:57
394,Porto Novo,6.4965,2.6036,76.82,35,40,8.41,BJ,2022-01-19 07:45:58
395,Phangnga,8.4509,98.5298,91.51,57,88,4.85,TH,2022-01-19 07:45:58
396,Poronaysk,49.2167,143.1167,11.77,86,90,7.61,RU,2022-01-19 07:45:58
397,Praia Da Vitoria,38.7333,-27.0667,60.76,100,75,17.2,PT,2022-01-19 07:45:59
398,Nizwa,22.9333,57.5333,78.48,46,6,5.3,OM,2022-01-19 07:45:59
399,Petropavlovsk-Kamchatskiy,53.0452,158.6483,25.39,50,75,15.66,RU,2022-01-19 07:45:59
400,San Carlos De Bariloche,-41.1456,-71.3082,51.44,79,20,9.22,AR,2022-01-19 07:46:00
401,Lima,-12.0432,-77.0282,70.05,78,0,6.91,PE,2022-01-19 07:41:58
402,Singapore,1.2897,103.8501,89.74,67,40,13.8,SG,2022-01-19 07:44:44
403,Sehithwa,-20.4667,22.7167,81.99,49,78,9.89,BW,2022-01-19 07:46:00
404,San Blas,21.5167,-105.2667,66.85,85,0,2.46,MX,2022-01-19 07:46:01
405,Kulhudhuffushi,6.6221,73.07,81.16,69,100,5.5,MV,2022-01-19 07:46:01
406,Lasa,46.6166,10.7002,29.28,58,0,2.19,IT,2022-01-19 07:46:01
407,Puerto Escondido,15.85,-97.0667,74.82,74,53,3.67,MX,2022-01-19 07:46:02
408,Havoysund,70.9963,24.6622,32.88,89,100,25.34,NO,2022-01-19 07:46:02
409,Burnie,-41.0667,145.9167,63.95,67,11,7.9,AU,2022-01-19 07:46:02
410,Husavik,66.0449,-17.3389,24.71,73,97,9.28,IS,2022-01-19 07:46:03
411,New Richmond,45.123,-92.5366,11.32,61,0,20.71,US,2022-01-19 07:43:21
412,Cascais,38.6979,-9.4215,48.97,68,0,1.99,PT,2022-01-19 07:46:03
413,Cheremshanka,56.1192,60.268,22.98,87,100,12.73,RU,2022-01-19 07:46:03
414,Dingle,10.9995,122.6711,81.14,77,56,12.84,PH,2022-01-19 07:46:04
415,Egvekinot,66.3167,-179.1667,-17.5,76,0,7.76,RU,2022-01-19 07:47:04
416,Wakkanai,45.4094,141.6739,24.78,68,40,21.85,JP,2022-01-19 07:47:04
417,Dakar,14.6937,-17.4441,69.93,88,0,2.3,SN,2022-01-19 07:47:05
418,Tateyama,34.9833,139.8667,46.09,64,100,7.99,JP,2022-01-19 07:47:05
419,Talara,-4.5772,-81.2719,70.79,83,85,8.75,PE,2022-01-19 07:47:05
420,Tanete,-3.9443,119.7848,74.7,96,100,8.28,ID,2022-01-19 07:47:06
421,Sheridan,44.8333,-106.9173,14.65,78,100,1.01,US,2022-01-19 07:47:06
422,Touros,-5.1989,-35.4608,74.3,76,54,11.5,BR,2022-01-19 07:47:06
423,Mbini,1.574,9.6134,78.64,73,100,1.43,GQ,2022-01-19 07:47:07
424,Severnyy,50.677,36.5532,19.44,86,75,11.18,RU,2022-01-19 07:47:07
425,Haines Junction,60.7522,-137.5108,-11.25,84,93,1.14,CA,2022-01-19 07:47:07
426,Arco,45.9177,10.8867,45.57,72,3,2.19,IT,2022-01-19 07:47:08
427,Vila Franca Do Campo,37.7167,-25.4333,61.21,87,100,11.65,PT,2022-01-19 07:47:08
428,Wanlaweyn,2.6185,44.8938,88.38,36,54,13.33,SO,2022-01-19 07:47:09
429,Bambous Virieux,-20.3428,57.7575,86.25,74,75,10.36,MU,2022-01-19 07:47:09
430,Terra Santa,-2.1042,-56.4869,72.66,95,62,2.98,BR,2022-01-19 07:47:09
431,Ginir,7.1333,40.7,71.82,32,3,7.85,ET,2022-01-19 07:47:10
432,Kamaishi,39.2667,141.8833,34.75,65,100,0.54,JP,2022-01-19 07:47:10
433,Muros,42.7762,-9.0603,47.23,83,0,7.63,ES,2022-01-19 07:42:39
434,Pangnirtung,66.1451,-65.7125,3.2,85,100,10.36,CA,2022-01-19 07:47:11
435,Faya,18.3851,42.4509,59.52,67,32,8.52,SA,2022-01-19 07:47:11
436,Tadine,-21.55,167.8833,78.67,77,91,12.86,NC,2022-01-19 07:47:11
437,Otane,-39.8833,176.6333,71.01,63,87,2.35,NZ,2022-01-19 07:47:12
438,Nyurba,63.2842,118.3319,-7.2,96,100,5.03,RU,2022-01-19 07:47:12
439,Weligama,5.9667,80.4167,80.4,75,100,6.69,LK,2022-01-19 07:47:12
440,Tilichiki,60.4667,166.1,-19.26,85,3,8.66,RU,2022-01-19 07:47:13
441,Khani,41.9563,42.9566,26.17,95,100,0.74,GE,2022-01-19 07:47:13
442,Suihua,46.6406,126.9969,-6.23,97,67,4.68,CN,2022-01-19 07:47:14
443,Kupang,-10.1667,123.5833,81.18,89,100,6.91,ID,2022-01-19 07:47:14
444,Ust-Maya,60.4167,134.5333,-34.08,99,12,1.7,RU,2022-01-19 07:47:14
445,Lorengau,-2.0226,147.2712,82.08,75,100,17.49,PG,2022-01-19 07:47:15
446,Voh,-20.9667,164.7,78.58,80,42,6.46,NC,2022-01-19 07:47:15
447,Hammerfest,70.6634,23.6821,32.45,100,100,17.27,NO,2022-01-19 07:47:15
448,Gigmoto,13.7796,124.39,76.73,90,100,10.65,PH,2022-01-19 07:47:16
449,Isangel,-19.55,169.2667,79.84,87,91,13.91,VU,2022-01-19 07:47:16
450,Vila Velha,-20.3297,-40.2925,74.95,93,20,0.0,BR,2022-01-19 07:42:41
451,Ginda,30.6945,78.4932,57.11,24,100,5.73,IN,2022-01-19 07:47:16
452,Belmonte,-15.8631,-38.8828,75.7,88,13,4.47,BR,2022-01-19 07:47:17
453,Sao Joao Da Barra,-21.6403,-41.0511,75.97,91,1,14.54,BR,2022-01-19 07:47:17
454,Amapa,1.0,-52.0,69.53,100,62,0.56,BR,2022-01-19 07:47:17
455,Sturgeon Bay,44.8342,-87.377,35.96,75,100,14.97,US,2022-01-19 07:44:00
456,Bilma,18.6853,12.9164,54.63,35,0,15.59,NE,2022-01-19 07:47:18
457,Vostok,46.4856,135.8833,-6.65,100,99,1.9,RU,2022-01-19 07:47:18
458,La Asuncion,11.0333,-63.8628,83.93,74,18,5.75,VE,2022-01-19 07:47:18
459,Dunmore East,52.1514,-6.9861,49.64,73,33,11.83,IE,2022-01-19 07:47:19
460,Broken Hill,-31.95,141.4333,73.11,78,100,19.57,AU,2022-01-19 07:47:19
461,Poya,-21.35,165.15,79.5,78,76,8.43,NC,2022-01-19 07:48:20
462,Bulusan,12.7518,124.1373,79.43,80,62,10.63,PH,2022-01-19 07:48:20
463,Enshi,30.3,109.4833,58.75,43,3,0.87,CN,2022-01-19 07:48:20
464,Hobyo,5.3505,48.5268,83.1,65,40,18.45,SO,2022-01-19 07:48:21
465,Arequipa,-16.3989,-71.535,60.04,80,100,2.24,PE,2022-01-19 07:44:47
466,Zyryanovsk,49.7386,84.2719,25.63,95,100,1.92,KZ,2022-01-19 07:48:21
467,Pachelma,53.2443,43.3521,19.24,95,100,8.7,RU,2022-01-19 07:48:22
468,Maralal,1.0968,36.698,67.44,56,92,5.59,KE,2022-01-19 07:48:22
469,Salima,-13.7804,34.4587,69.94,97,100,4.63,MW,2022-01-19 07:48:22
470,Havre-Saint-Pierre,50.2334,-63.5986,7.39,66,100,14.97,CA,2022-01-19 07:48:23
471,Asosa,10.0667,34.5333,71.98,24,68,4.97,ET,2022-01-19 07:48:23
472,Wamba,8.9333,8.6,76.68,20,38,2.53,NG,2022-01-19 07:48:23
473,Portland,45.5234,-122.6762,47.8,96,100,3.0,US,2022-01-19 07:48:24
474,Sistranda,63.7256,8.834,42.91,95,100,26.8,NO,2022-01-19 07:48:24
475,Maningrida,-12.0667,134.2667,82.4,75,100,5.93,AU,2022-01-19 07:48:24
476,Yining,29.0361,114.5636,60.69,50,61,2.13,CN,2022-01-19 07:48:25
477,Timizart,36.8,4.2667,44.82,56,0,5.26,DZ,2022-01-19 07:48:25
478,San Quintin,30.4833,-115.95,58.08,90,9,3.56,MX,2022-01-19 07:48:25
479,Gorodishche,48.8045,44.4744,27.48,93,40,6.71,RU,2022-01-19 07:48:26
480,Denpasar,-8.65,115.2167,85.71,74,40,9.22,ID,2022-01-19 07:44:49
481,Tabou,4.423,-7.3528,77.47,81,10,4.09,CI,2022-01-19 07:48:26
482,Huinan,42.6225,126.2614,2.7,89,100,5.3,CN,2022-01-19 07:48:26
483,Okhotsk,59.3833,143.3,-2.7,74,0,9.01,RU,2022-01-19 07:48:27
484,Marawi,7.9986,124.2928,74.64,79,67,4.79,PH,2022-01-19 07:48:27
485,San Rafael,-34.6177,-68.3301,55.4,68,99,2.53,AR,2022-01-19 07:48:27
486,Cockburn Town,21.4612,-71.1419,76.15,78,37,19.44,TC,2022-01-19 07:43:45
487,Pathalgaon,22.5667,83.4667,72.5,17,0,2.75,IN,2022-01-19 07:48:28
488,Sur,22.5667,59.5289,78.69,59,2,5.03,OM,2022-01-19 07:48:28
489,Nova Vicosa,-17.8919,-39.3719,75.56,90,47,4.59,BR,2022-01-19 07:46:23
490,Imbituba,-28.24,-48.6703,78.69,89,3,4.38,BR,2022-01-19 07:44:29
491,Derzhavinsk,51.1,66.3167,10.89,95,92,2.19,KZ,2022-01-19 07:48:29
492,Kamina,-8.7386,24.9906,67.03,90,100,5.82,CD,2022-01-19 07:48:29
493,Saurimo,-9.6608,20.3916,66.27,89,100,3.27,AO,2022-01-19 07:48:29
494,Jiwani,25.05,61.7417,72.7,73,7,7.56,PK,2022-01-19 07:48:30
495,Saint-Francois,46.4154,3.9054,30.67,96,100,3.44,FR,2022-01-19 07:48:30
496,Brigantine,39.4101,-74.3646,33.01,88,0,0.0,US,2022-01-19 07:48:31
497,Ballina,-28.8667,153.5667,77.04,88,100,16.11,AU,2022-01-19 07:48:31
498,Vestmannaeyjar,63.4427,-20.2734,33.12,64,40,19.62,IS,2022-01-19 07:48:31
499,Luoyang,34.6836,112.4536,47.91,31,1,12.57,CN,2022-01-19 07:48:32
500,Fairbanks,64.8378,-147.7164,8.92,81,100,0.0,US,2022-01-19 07:48:32
501,Edd,13.9297,41.6925,80.47,73,18,12.55,ER,2022-01-19 07:48:32
502,Suntar,62.1444,117.6319,-4.67,98,100,5.26,RU,2022-01-19 07:48:33
503,Sosnovo-Ozerskoye,52.5249,111.5418,-1.93,93,36,3.44,RU,2022-01-19 07:49:33
504,Pandan,14.0453,124.1694,76.71,88,100,13.49,PH,2022-01-19 07:49:33
505,Reconquista,-29.15,-59.65,72.79,88,21,7.74,AR,2022-01-19 07:46:49
506,Tignere,7.3667,12.65,67.53,23,33,6.44,CM,2022-01-19 07:49:34
507,Mount Gambier,-37.8333,140.7667,80.51,39,0,24.16,AU,2022-01-19 07:49:34
508,Matay,28.419,30.7792,55.44,46,82,10.11,EG,2022-01-19 07:49:34
509,Ucluelet,48.9329,-125.5528,46.09,94,100,1.01,CA,2022-01-19 07:45:05
510,Pishin,30.5803,66.9961,56.41,51,16,17.38,PK,2022-01-19 07:49:35
511,Sfantu Gheorghe,45.8667,25.7833,26.92,85,100,7.18,RO,2022-01-19 07:49:35
512,Kiunga,-6.1219,141.2906,82.42,79,100,3.51,PG,2022-01-19 07:49:36
513,Hays,30.0502,-98.0336,61.61,80,100,3.0,US,2022-01-19 07:49:36
514,The Valley,18.217,-63.0578,77.09,70,1,17.13,AI,2022-01-19 07:49:36
515,Carbonear,47.7332,-53.2148,39.42,86,17,13.91,CA,2022-01-19 07:49:37
516,Pangody,65.85,74.4859,1.92,97,98,4.92,RU,2022-01-19 07:49:37
517,Port Hardy,50.6996,-127.4199,45.75,87,75,10.36,CA,2022-01-19 07:45:06
518,Rawson,-43.3002,-65.1023,58.78,63,80,9.89,AR,2022-01-19 07:49:22
519,Yulara,-25.2406,130.9889,80.44,57,100,11.5,AU,2022-01-19 07:49:37
520,Harper,4.375,-7.7169,77.67,81,17,4.7,LR,2022-01-19 07:49:38
521,Oktyabrskoye,43.0645,44.7417,28.54,74,75,2.24,RU,2022-01-19 07:49:38
522,Zonguldak,41.25,31.8333,27.45,93,100,8.01,TR,2022-01-19 07:49:38
523,Jizan,17.3333,42.6667,83.34,59,54,10.13,SA,2022-01-19 07:49:39
524,Nelson Bay,-32.7167,152.15,73.96,79,100,3.0,AU,2022-01-19 07:49:39
525,Kvarkeno,52.0833,59.725,8.74,97,100,6.73,RU,2022-01-19 07:49:40
